timestamp,Intensity,I/C,Speed_lane1,Speed_lane2,Rainfall,Sight
21/03/2019 18:30,666,0.67,108.1,94.7,0.00,46
21/03/2019 18:45,554,0.55,109.0,94.0,0.00,46
21/03/2019 19:00,518,0.52,111.5,95.9,0.00,46
21/03/2019 19:15,439,0.44,113.7,97.6,0.00,35
21/03/2019 19:30,405,0.41,115.8,99.8,0.00,35
21/03/2019 19:45,380,0.38,114.7,101.0,0.00,35
21/03/2019 20:00,341,0.34,117.9,101.7,0.00,35
21/03/2019 20:15,302,0.30,115.7,101.0,0.00,23
21/03/2019 20:30,295,0.30,119.7,102.2,0.00,23
21/03/2019 20:45,269,0.27,121.5,103.0,0.00,23
21/03/2019 21:00,293,0.29,116.1,100.5,0.00,23
21/03/2019 21:15,233,0.23,117.3,103.7,0.00,20
21/03/2019 21:30,251,0.25,125.4,107.2,0.00,20
21/03/2019 21:45,214,0.21,120.5,104.5,0.00,20
21/03/2019 22:00,222,0.22,116.1,104.9,0.00,20
21/03/2019 22:15,244,0.24,121.8,105.4,0.00,8
21/03/2019 22:30,268,0.27,115.7,103.8,0.00,8
21/03/2019 22:45,229,0.23,115.4,105.2,0.00,8
21/03/2019 23:00,204,0.20,117.6,105.9,0.00,8
21/03/2019 23:15,188,0.19,118.8,105.1,0.00,10
21/03/2019 23:30,194,0.19,119.4,106.5,0.00,10
21/03/2019 23:45,171,0.17,118.8,106.6,0.00,10
22/03/2019 00:00,175,0.18,120.7,106.1,0.00,10
22/03/2019 00:15,130,0.13,125.5,102.6,0.00,6
22/03/2019 00:30,102,0.10,122.1,105.6,0.00,6
22/03/2019 00:45,105,0.11,130.8,111.0,0.00,6
22/03/2019 01:00,72,0.07,127.0,107.4,0.00,6
22/03/2019 01:15,56,0.06,123.5,108.4,0.00,1
22/03/2019 01:30,52,0.05,110.0,101.8,0.00,1
22/03/2019 01:45,34,0.03,126.3,101.7,0.00,1
22/03/2019 02:00,35,0.04,,105.7,0.00,1
22/03/2019 02:15,25,0.03,139.3,98.9,0.00,1
22/03/2019 02:30,24,0.02,132.0,99.4,0.00,1
22/03/2019 02:45,24,0.02,125.2,91.1,0.00,1
22/03/2019 03:00,24,0.02,,90.7,0.00,1
22/03/2019 03:15,13,0.01,129.0,100.8,0.00,1
22/03/2019 03:30,33,0.03,113.0,101.6,0.00,1
22/03/2019 03:45,17,0.02,,92.3,0.00,1
22/03/2019 04:00,27,0.03,101.0,97.4,0.00,1
22/03/2019 04:15,17,0.02,,89.2,0.00,1
22/03/2019 04:30,31,0.03,,93.5,0.00,1
22/03/2019 04:45,25,0.03,122.3,102.3,0.00,1
22/03/2019 05:00,37,0.04,98.4,97.9,0.00,1
22/03/2019 05:15,44,0.04,133.5,93.5,0.00,1
22/03/2019 05:30,87,0.09,110.8,99.4,0.00,1
22/03/2019 05:45,88,0.09,118.7,97.5,0.00,1
22/03/2019 06:00,104,0.10,117.6,98.9,0.00,1
22/03/2019 06:15,152,0.15,107.1,96.9,0.00,2
22/03/2019 06:30,311,0.31,114.0,97.0,0.00,2
22/03/2019 06:45,460,0.46,110.3,94.4,0.00,2
22/03/2019 07:00,501,0.50,109.4,94.4,0.00,2
22/03/2019 07:15,555,0.56,103.3,92.8,0.00,5
22/03/2019 07:30,651,0.65,103.5,91.5,0.00,5
22/03/2019 07:45,731,0.73,103.5,91.3,0.00,5
22/03/2019 08:00,749,0.75,103.8,90.9,0.00,5
22/03/2019 08:15,695,0.70,103.2,90.3,0.00,22
22/03/2019 08:30,834,0.83,102.9,92.5,0.00,22
22/03/2019 08:45,772,0.77,101.2,89.0,0.00,22
22/03/2019 09:00,625,0.63,105.0,92.2,0.00,22
22/03/2019 09:15,572,0.57,106.6,93.1,0.00,50
22/03/2019 09:30,548,0.55,106.2,92.9,0.00,50
22/03/2019 09:45,570,0.57,104.2,90.8,0.00,50
22/03/2019 10:00,552,0.55,104.2,90.6,0.00,50
22/03/2019 10:15,482,0.48,104.9,91.9,0.00,59
22/03/2019 10:30,519,0.52,103.7,91.3,0.00,59
22/03/2019 10:45,508,0.51,102.8,90.8,0.00,59
22/03/2019 11:00,509,0.51,104.9,91.9,0.00,59
22/03/2019 11:15,448,0.45,105.2,92.3,0.00,61
22/03/2019 11:30,526,0.53,105.6,92.8,0.00,61
22/03/2019 11:45,542,0.54,105.4,92.3,0.00,61
22/03/2019 12:00,492,0.49,105.9,93.4,0.00,61
22/03/2019 12:15,514,0.51,105.2,93.2,0.00,63
22/03/2019 12:30,642,0.64,104.7,92.0,0.00,63
22/03/2019 12:45,720,0.72,100.7,88.0,0.00,63
22/03/2019 13:00,656,0.66,101.5,87.7,0.00,63
22/03/2019 13:15,515,0.52,102.5,88.9,0.00,78
22/03/2019 13:30,620,0.62,105.3,92.7,0.00,78
22/03/2019 13:45,633,0.63,105.7,91.8,0.00,78
22/03/2019 14:00,621,0.62,108.2,94.2,0.00,78
22/03/2019 14:15,699,0.70,104.0,91.9,0.00,74
22/03/2019 14:30,763,0.76,99.6,85.7,0.00,74
22/03/2019 14:45,711,0.71,79.5,63.4,0.00,74
22/03/2019 15:00,694,0.69,97.0,82.5,0.00,74
22/03/2019 15:15,734,0.73,102.7,90.1,0.00,76
22/03/2019 15:30,784,0.78,105.8,91.9,0.00,76
22/03/2019 15:45,712,0.71,106.7,92.5,0.00,76
22/03/2019 16:00,809,0.81,103.7,92.3,0.00,76
22/03/2019 16:15,709,0.71,104.6,92.6,0.00,74
22/03/2019 16:30,815,0.82,102.1,88.9,0.00,74
22/03/2019 16:45,658,0.66,107.1,93.9,0.00,74
22/03/2019 17:00,661,0.66,107.3,93.8,0.00,74
22/03/2019 17:15,730,0.73,105.7,92.2,0.00,80
22/03/2019 17:30,829,0.83,104.3,90.1,0.00,80
22/03/2019 17:45,846,0.85,102.8,90.6,0.00,80
22/03/2019 18:00,743,0.74,103.6,91.2,0.00,80
22/03/2019 18:15,717,0.72,105.2,93.9,0.00,70
22/03/2019 18:30,635,0.64,106.8,94.0,0.00,70
22/03/2019 18:45,666,0.67,106.9,92.7,0.00,70
22/03/2019 19:00,651,0.65,106.6,92.6,0.00,70
22/03/2019 19:15,484,0.48,114.3,101.0,0.00,61
22/03/2019 19:30,453,0.45,113.2,100.0,0.00,61
22/03/2019 19:45,399,0.40,115.5,100.5,0.00,61
22/03/2019 20:00,362,0.36,115.5,102.1,0.00,61
22/03/2019 20:15,330,0.33,115.7,100.2,0.00,58
22/03/2019 20:30,332,0.33,103.6,99.4,0.00,58
22/03/2019 20:45,298,0.30,114.7,100.7,0.00,58
22/03/2019 21:00,244,0.24,121.1,102.5,0.00,58
22/03/2019 21:15,271,0.27,119.6,102.7,0.00,39
22/03/2019 21:30,268,0.27,118.0,105.2,0.00,39
22/03/2019 21:45,229,0.23,121.6,106.0,0.00,39
22/03/2019 22:00,210,0.21,117.8,102.2,0.00,39
22/03/2019 22:15,216,0.22,121.2,102.9,0.00,8
22/03/2019 22:30,228,0.23,119.7,106.2,0.00,8
22/03/2019 22:45,255,0.26,119.4,104.5,0.00,8
22/03/2019 23:00,228,0.23,120.1,103.5,0.00,8
22/03/2019 23:15,215,0.22,121.3,105.8,0.00,14
22/03/2019 23:30,226,0.23,118.4,103.5,0.00,14
22/03/2019 23:45,241,0.24,123.6,107.1,0.00,14
23/03/2019 00:00,233,0.23,120.9,105.9,0.00,14
23/03/2019 00:15,153,0.15,117.3,105.2,0.00,21
23/03/2019 00:30,150,0.15,116.9,106.3,0.00,21
23/03/2019 00:45,110,0.11,120.4,105.5,0.00,21
23/03/2019 01:00,101,0.10,122.5,104.4,0.00,21
23/03/2019 01:15,108,0.11,128.1,104.6,0.00,25
23/03/2019 01:30,79,0.08,117.0,107.4,0.00,25
23/03/2019 01:45,70,0.07,115.2,106.3,0.00,25
23/03/2019 02:00,75,0.08,155.4,107.9,0.00,25
23/03/2019 02:15,56,0.06,133.5,102.2,0.00,40
23/03/2019 02:30,49,0.05,125.4,104.6,0.00,40
23/03/2019 02:45,42,0.04,117.0,101.6,0.00,40
23/03/2019 03:00,40,0.04,129.7,103.3,0.00,40
23/03/2019 03:15,45,0.05,115.6,103.8,0.00,19
23/03/2019 03:30,42,0.04,107.0,101.3,0.00,19
23/03/2019 03:45,33,0.03,149.8,111.1,0.00,19
23/03/2019 04:00,31,0.03,129.0,101.7,0.00,19
23/03/2019 04:15,22,0.02,144.1,103.5,0.00,24
23/03/2019 04:30,29,0.03,164.0,98.1,0.00,24
23/03/2019 04:45,32,0.03,89.0,100.2,0.00,24
23/03/2019 05:00,32,0.03,113.0,98.8,0.00,24
23/03/2019 05:15,37,0.04,116.3,92.6,0.00,25
23/03/2019 05:30,53,0.05,108.3,98.2,0.00,25
23/03/2019 05:45,59,0.06,114.1,97.9,0.00,25
23/03/2019 06:00,68,0.07,111.7,102.9,0.00,25
23/03/2019 06:15,82,0.08,118.1,98.2,0.00,24
23/03/2019 06:30,94,0.09,120.1,95.9,0.00,24
23/03/2019 06:45,130,0.13,115.4,100.4,0.00,24
23/03/2019 07:00,138,0.14,110.8,97.7,0.00,24
23/03/2019 07:15,109,0.11,116.7,97.8,0.00,32
23/03/2019 07:30,127,0.13,119.3,99.4,0.00,32
23/03/2019 07:45,159,0.16,115.0,97.7,0.00,32
23/03/2019 08:00,199,0.20,117.6,99.4,0.00,32
23/03/2019 08:15,186,0.19,109.3,97.6,0.00,45
23/03/2019 08:30,196,0.20,112.3,97.4,0.00,45
23/03/2019 08:45,291,0.29,107.8,98.0,0.00,45
23/03/2019 09:00,313,0.31,112.7,99.0,0.00,45
23/03/2019 09:15,299,0.30,106.9,95.5,0.00,50
23/03/2019 09:30,389,0.39,107.3,94.9,0.00,50
23/03/2019 09:45,455,0.46,108.4,95.9,0.00,50
23/03/2019 10:00,468,0.47,107.9,93.8,0.00,50
23/03/2019 10:15,433,0.43,108.2,94.3,0.00,57
23/03/2019 10:30,505,0.51,106.2,94.1,0.00,57
23/03/2019 10:45,463,0.46,106.1,95.3,0.00,57
23/03/2019 11:00,536,0.54,108.9,95.0,0.00,57
23/03/2019 11:15,481,0.48,107.2,95.2,0.00,58
23/03/2019 11:30,504,0.50,107.4,96.0,0.00,58
23/03/2019 11:45,568,0.57,106.0,94.6,0.00,58
23/03/2019 12:00,529,0.53,108.2,96.3,0.00,58
23/03/2019 12:15,535,0.54,106.5,93.8,0.00,58
23/03/2019 12:30,542,0.54,106.2,95.1,0.00,58
23/03/2019 12:45,548,0.55,107.7,95.3,0.00,58
23/03/2019 13:00,541,0.54,107.9,94.3,0.00,58
23/03/2019 13:15,591,0.59,105.8,94.4,0.13,59
23/03/2019 13:30,630,0.63,107.9,93.9,0.13,59
23/03/2019 13:45,571,0.57,108.2,95.1,0.13,59
23/03/2019 14:00,636,0.64,105.3,93.6,0.13,59
23/03/2019 14:15,598,0.60,107.2,94.8,0.13,80
23/03/2019 14:30,551,0.55,105.6,94.3,0.13,80
23/03/2019 14:45,530,0.53,109.4,95.0,0.13,80
23/03/2019 15:00,599,0.60,107.6,95.0,0.13,80
23/03/2019 15:15,519,0.52,106.9,95.5,0.00,75
23/03/2019 15:30,570,0.57,107.8,95.1,0.00,75
23/03/2019 15:45,557,0.56,107.3,96.1,0.00,75
23/03/2019 16:00,501,0.50,110.1,95.7,0.00,75
23/03/2019 16:15,433,0.43,111.6,97.6,0.00,75
23/03/2019 16:30,546,0.55,108.4,95.9,0.00,75
23/03/2019 16:45,519,0.52,107.9,96.7,0.00,75
23/03/2019 17:00,502,0.50,110.0,97.5,0.00,75
23/03/2019 17:15,383,0.38,110.2,97.1,0.00,74
23/03/2019 17:30,495,0.50,106.4,95.9,0.00,74
23/03/2019 17:45,442,0.44,109.1,97.3,0.00,74
23/03/2019 18:00,459,0.46,111.0,98.2,0.00,74
23/03/2019 18:15,398,0.40,109.2,97.1,0.00,72
23/03/2019 18:30,384,0.38,114.0,98.0,0.00,72
23/03/2019 18:45,332,0.33,112.8,98.7,0.00,72
23/03/2019 19:00,345,0.35,108.3,97.5,0.00,72
23/03/2019 19:15,338,0.34,114.8,104.0,0.00,69
23/03/2019 19:30,330,0.33,119.9,103.6,0.00,69
23/03/2019 19:45,377,0.38,116.8,102.0,0.00,69
23/03/2019 20:00,337,0.34,115.8,103.5,0.00,69
23/03/2019 20:15,325,0.33,115.7,102.3,0.00,68
23/03/2019 20:30,302,0.30,117.4,103.7,0.00,68
23/03/2019 20:45,265,0.27,114.3,103.5,0.00,68
23/03/2019 21:00,298,0.30,118.9,102.8,0.00,68
23/03/2019 21:15,241,0.24,117.5,102.8,0.00,67
23/03/2019 21:30,223,0.22,125.4,106.7,0.00,67
23/03/2019 21:45,235,0.24,119.0,102.1,0.00,67
23/03/2019 22:00,212,0.21,117.6,103.3,0.00,67
23/03/2019 22:15,242,0.24,118.3,103.1,0.00,65
23/03/2019 22:30,242,0.24,120.4,105.2,0.00,65
23/03/2019 22:45,232,0.23,117.4,103.0,0.00,65
23/03/2019 23:00,270,0.27,121.4,105.2,0.00,65
23/03/2019 23:15,229,0.23,121.8,106.2,0.00,61
23/03/2019 23:30,256,0.26,117.6,106.5,0.00,61
23/03/2019 23:45,96,0.10,120.2,104.9,0.00,61
24/03/2019 00:00,68,0.07,110.1,101.8,0.00,61
24/03/2019 00:15,196,0.20,122.2,103.8,0.00,62
24/03/2019 00:30,165,0.17,116.4,105.7,0.00,62
24/03/2019 00:45,165,0.17,116.0,102.9,0.00,62
24/03/2019 01:00,149,0.15,126.9,106.6,0.00,62
24/03/2019 01:15,126,0.13,130.1,105.4,0.00,59
24/03/2019 01:30,129,0.13,121.8,109.4,0.00,59
24/03/2019 01:45,90,0.09,124.9,106.2,0.00,59
24/03/2019 02:00,75,0.08,121.0,107.0,0.00,59
24/03/2019 02:15,55,0.06,130.0,109.4,0.00,60
24/03/2019 02:30,55,0.06,129.6,107.7,0.00,60
24/03/2019 02:45,60,0.06,123.4,107.6,0.00,60
24/03/2019 03:00,40,0.04,,109.4,0.00,60
24/03/2019 03:15,55,0.06,123.5,107.5,0.00,62
24/03/2019 03:30,47,0.05,118.6,101.8,0.00,62
24/03/2019 03:45,37,0.04,122.0,108.8,0.00,62
24/03/2019 04:00,30,0.03,125.4,99.9,0.00,62
24/03/2019 04:15,28,0.03,118.0,103.7,0.00,15
24/03/2019 04:30,19,0.02,115.6,106.3,0.00,15
24/03/2019 04:45,24,0.02,128.9,107.8,0.00,15
24/03/2019 05:00,18,0.02,,106.2,0.00,15
24/03/2019 05:15,19,0.02,123.1,104.1,0.00,18
24/03/2019 05:30,21,0.02,,112.7,0.00,18
24/03/2019 05:45,36,0.04,122.0,107.1,0.00,18
24/03/2019 06:00,26,0.03,132.0,114.1,0.00,18
24/03/2019 06:15,40,0.04,,100.9,0.00,28
24/03/2019 06:30,38,0.04,,101.1,0.00,28
24/03/2019 06:45,68,0.07,120.8,101.9,0.00,28
24/03/2019 07:00,42,0.04,108.9,103.7,0.00,28
24/03/2019 07:15,66,0.07,114.0,101.3,0.00,62
24/03/2019 07:30,68,0.07,109.2,103.8,0.00,62
24/03/2019 07:45,93,0.09,117.2,102.0,0.00,62
24/03/2019 08:00,92,0.09,106.0,98.5,0.00,62
24/03/2019 08:15,96,0.10,108.6,97.0,0.00,67
24/03/2019 08:30,97,0.10,111.0,99.6,0.00,67
24/03/2019 08:45,124,0.12,115.3,96.0,0.00,67
24/03/2019 09:00,171,0.17,110.5,100.4,0.00,67
24/03/2019 09:15,46,0.05,112.7,98.8,0.00,71
24/03/2019 09:30,150,0.15,112.6,98.0,0.00,71
24/03/2019 09:45,256,0.26,110.9,96.8,0.00,71
24/03/2019 10:00,270,0.27,111.5,95.7,0.00,71
24/03/2019 10:15,283,0.28,108.5,97.0,0.00,78
24/03/2019 10:30,333,0.33,109.5,96.8,0.00,78
24/03/2019 10:45,369,0.37,107.2,95.1,0.00,78
24/03/2019 11:00,371,0.37,106.1,95.9,0.00,78
24/03/2019 11:15,354,0.35,108.9,95.4,0.00,76
24/03/2019 11:30,397,0.40,107.2,94.1,0.00,76
24/03/2019 11:45,428,0.43,107.0,95.3,0.00,76
24/03/2019 12:00,470,0.47,106.9,94.5,0.00,76
24/03/2019 12:15,470,0.47,107.5,96.0,0.00,73
24/03/2019 12:30,452,0.45,107.6,96.2,0.00,73
24/03/2019 12:45,494,0.49,106.2,94.7,0.00,73
24/03/2019 13:00,474,0.47,105.6,93.1,0.00,73
24/03/2019 13:15,298,0.30,106.2,94.5,0.00,77
24/03/2019 13:30,559,0.56,105.5,94.2,0.00,77
24/03/2019 13:45,582,0.58,106.6,93.6,0.00,77
24/03/2019 14:00,552,0.55,105.9,94.6,0.00,77
24/03/2019 14:15,515,0.52,104.6,93.6,0.00,81
24/03/2019 14:30,559,0.56,108.0,95.0,0.00,81
24/03/2019 14:45,526,0.53,109.4,96.1,0.00,81
24/03/2019 15:00,499,0.50,111.1,96.8,0.00,81
24/03/2019 15:15,371,0.37,108.3,95.9,0.00,77
24/03/2019 15:30,464,0.46,111.2,97.8,0.00,77
24/03/2019 15:45,463,0.46,112.7,96.1,0.00,77
24/03/2019 16:00,455,0.46,107.6,95.4,0.00,77
24/03/2019 16:15,451,0.45,108.9,96.4,0.00,81
24/03/2019 16:30,411,0.41,111.7,96.8,0.00,81
24/03/2019 16:45,446,0.45,110.5,96.2,0.00,81
24/03/2019 17:00,420,0.42,110.8,96.0,0.00,81
24/03/2019 17:15,456,0.46,109.0,95.3,0.00,78
24/03/2019 17:30,425,0.43,110.4,96.2,0.00,78
24/03/2019 17:45,412,0.41,109.9,96.4,0.00,78
24/03/2019 18:00,465,0.47,108.1,95.5,0.00,78
24/03/2019 18:15,348,0.35,110.3,97.1,0.00,75
24/03/2019 18:30,369,0.37,111.2,96.8,0.00,75
24/03/2019 18:45,382,0.38,108.8,97.0,0.00,75
24/03/2019 19:00,315,0.32,113.0,97.5,0.00,75
24/03/2019 19:15,350,0.35,119.0,105.2,0.00,75
24/03/2019 19:30,345,0.35,118.8,106.0,0.00,75
24/03/2019 19:45,344,0.34,117.2,103.7,0.00,75
24/03/2019 20:00,383,0.38,118.4,102.7,0.00,75
24/03/2019 20:15,348,0.35,116.0,102.7,0.00,70
24/03/2019 20:30,298,0.30,115.2,104.4,0.00,70
24/03/2019 20:45,269,0.27,117.8,102.0,0.00,70
24/03/2019 21:00,267,0.27,116.0,103.8,0.00,70
24/03/2019 21:15,203,0.20,116.6,104.2,0.00,70
24/03/2019 21:30,217,0.22,117.5,102.9,0.00,70
24/03/2019 21:45,204,0.20,119.2,105.9,0.00,70
24/03/2019 22:00,184,0.18,120.5,105.4,0.00,70
24/03/2019 22:15,164,0.16,116.5,101.3,0.00,75
24/03/2019 22:30,164,0.16,119.3,107.8,0.00,75
24/03/2019 22:45,146,0.15,122.1,106.5,0.00,75
24/03/2019 23:00,154,0.15,127.0,103.2,0.00,75
24/03/2019 23:15,140,0.14,118.6,104.7,0.00,75
24/03/2019 23:30,114,0.11,126.6,107.9,0.00,75
24/03/2019 23:45,126,0.13,134.4,107.9,0.00,75
25/03/2019 00:00,96,0.10,141.2,101.2,0.00,75
25/03/2019 00:15,61,0.06,130.8,108.7,0.00,75
25/03/2019 00:30,64,0.06,125.6,108.6,0.00,75
25/03/2019 00:45,37,0.04,100.0,104.5,0.00,75
25/03/2019 01:00,35,0.04,129.0,106.3,0.00,75
25/03/2019 01:15,24,0.02,,112.9,0.00,75
25/03/2019 01:30,20,0.02,,112.1,0.00,75
25/03/2019 01:45,17,0.02,,106.1,0.00,75
25/03/2019 02:00,15,0.02,,107.4,0.00,75
25/03/2019 02:15,18,0.02,,102.7,1.00,70
25/03/2019 02:30,6,0.01,,95.7,1.00,70
25/03/2019 02:45,19,0.02,102.0,104.3,1.00,70
25/03/2019 03:00,19,0.02,129.0,102.3,1.00,70
25/03/2019 03:15,24,0.02,150.0,102.9,0.00,66
25/03/2019 03:30,18,0.02,113.0,94.7,0.00,66
25/03/2019 03:45,12,0.01,,92.3,0.00,66
25/03/2019 04:00,13,0.01,110.0,97.2,0.00,66
25/03/2019 04:15,16,0.02,107.0,95.1,0.00,63
25/03/2019 04:30,23,0.02,87.0,102.7,0.00,63
25/03/2019 04:45,26,0.03,117.9,98.4,0.00,63
25/03/2019 05:00,32,0.03,115.0,93.2,0.00,63
25/03/2019 05:15,46,0.05,118.0,99.2,0.13,62
25/03/2019 05:30,71,0.07,107.9,101.8,0.13,62
25/03/2019 05:45,107,0.11,119.0,99.7,0.13,62
25/03/2019 06:00,123,0.12,122.3,102.4,0.13,62
25/03/2019 06:15,205,0.21,112.0,97.0,0.25,61
25/03/2019 06:30,419,0.42,109.3,94.6,0.25,61
25/03/2019 06:45,569,0.57,106.8,93.2,0.25,61
25/03/2019 07:00,773,0.77,101.5,89.8,0.25,61
25/03/2019 07:15,865,0.87,97.1,86.7,0.13,69
25/03/2019 07:30,836,0.84,44.7,37.8,0.13,69
25/03/2019 07:45,848,0.85,81.5,74.1,0.13,69
25/03/2019 08:00,773,0.77,43.6,30.0,0.13,69
25/03/2019 08:15,759,0.76,74.7,67.8,1.50,75
25/03/2019 08:30,734,0.73,92.5,82.7,1.50,75
25/03/2019 08:45,794,0.79,100.2,89.2,1.50,75
25/03/2019 09:00,665,0.67,100.3,89.5,1.50,75
25/03/2019 09:15,573,0.57,102.7,91.1,0.13,65
25/03/2019 09:30,503,0.50,103.0,88.9,0.13,65
25/03/2019 09:45,513,0.51,102.8,90.1,0.13,65
25/03/2019 10:00,507,0.51,103.9,89.5,0.13,65
25/03/2019 10:15,430,0.43,104.4,89.7,0.13,78
25/03/2019 10:30,437,0.44,104.6,90.8,0.13,78
25/03/2019 10:45,473,0.47,104.3,91.3,0.13,78
25/03/2019 11:00,428,0.43,105.0,92.2,0.13,78
25/03/2019 11:15,450,0.45,105.8,92.1,3.25,72
25/03/2019 11:30,423,0.42,104.6,90.9,3.25,72
25/03/2019 11:45,459,0.46,102.8,89.8,3.25,72
25/03/2019 12:00,467,0.47,105.8,92.0,3.25,72
25/03/2019 12:15,452,0.45,103.2,88.7,0.25,61
25/03/2019 12:30,488,0.49,103.3,90.1,0.25,61
25/03/2019 12:45,513,0.51,104.7,91.4,0.25,61
25/03/2019 13:00,502,0.50,103.1,90.7,0.25,61
25/03/2019 13:15,526,0.53,104.6,90.9,0.25,69
25/03/2019 13:30,507,0.51,102.8,90.0,0.25,69
25/03/2019 13:45,490,0.49,105.0,93.0,0.25,69
25/03/2019 14:00,579,0.58,102.1,89.4,0.25,69
25/03/2019 14:15,551,0.55,103.1,89.5,0.00,68
25/03/2019 14:30,578,0.58,103.3,91.2,0.00,68
25/03/2019 14:45,585,0.59,104.0,91.2,0.00,68
25/03/2019 15:00,578,0.58,101.2,88.8,0.00,68
25/03/2019 15:15,560,0.56,105.3,90.3,0.13,67
25/03/2019 15:30,625,0.63,103.8,90.8,0.13,67
25/03/2019 15:45,696,0.70,103.0,92.3,0.13,67
25/03/2019 16:00,692,0.69,94.8,81.8,0.13,67
25/03/2019 16:15,612,0.61,18.6,9.5,0.13,73
25/03/2019 16:30,650,0.65,98.5,86.2,0.13,73
25/03/2019 16:45,733,0.73,104.2,90.8,0.13,73
25/03/2019 17:00,694,0.69,104.4,92.5,0.13,73
25/03/2019 17:15,743,0.74,105.3,93.4,0.00,79
25/03/2019 17:30,871,0.87,102.3,91.5,0.00,79
25/03/2019 17:45,758,0.76,103.8,91.1,0.00,79
25/03/2019 18:00,747,0.75,103.8,91.9,0.00,79
25/03/2019 18:15,637,0.64,104.3,91.3,0.00,71
25/03/2019 18:30,541,0.54,106.1,92.5,0.00,71
25/03/2019 18:45,483,0.48,106.6,93.0,0.00,71
25/03/2019 19:00,394,0.39,108.5,94.2,0.00,71
25/03/2019 19:15,340,0.34,114.4,101.1,0.00,68
25/03/2019 19:30,353,0.35,115.3,103.3,0.00,68
25/03/2019 19:45,336,0.34,115.9,101.9,0.00,68
25/03/2019 20:00,295,0.30,116.2,101.3,0.00,68
25/03/2019 20:15,267,0.27,118.3,102.3,0.00,73
25/03/2019 20:30,283,0.28,117.0,102.4,0.00,73
25/03/2019 20:45,265,0.27,115.3,101.7,0.00,73
25/03/2019 21:00,245,0.25,116.0,102.4,0.00,73
25/03/2019 21:15,235,0.24,117.8,104.8,0.00,72
25/03/2019 21:30,236,0.24,116.3,99.9,0.00,72
25/03/2019 21:45,232,0.23,116.2,100.0,0.00,72
25/03/2019 22:00,216,0.22,114.3,100.6,0.00,72
25/03/2019 22:15,216,0.22,115.1,102.9,0.00,75
25/03/2019 22:30,244,0.24,117.6,101.6,0.00,75
25/03/2019 22:45,218,0.22,117.2,105.0,0.00,75
25/03/2019 23:00,220,0.22,119.0,102.2,0.00,75
25/03/2019 23:15,178,0.18,114.6,104.1,0.00,75
25/03/2019 23:30,147,0.15,120.4,102.9,0.00,75
25/03/2019 23:45,125,0.13,120.3,102.0,0.00,75
26/03/2019 00:00,103,0.10,119.3,104.5,0.00,75
26/03/2019 00:15,92,0.09,123.9,104.2,0.00,75
26/03/2019 00:30,83,0.08,114.1,98.3,0.00,75
26/03/2019 00:45,63,0.06,119.4,105.1,0.00,75
26/03/2019 01:00,59,0.06,117.7,101.9,0.00,75
26/03/2019 01:15,54,0.05,114.6,101.3,0.00,70
26/03/2019 01:30,38,0.04,111.7,108.6,0.00,70
26/03/2019 01:45,37,0.04,122.0,100.7,0.00,70
26/03/2019 02:00,25,0.03,,97.3,0.00,70
26/03/2019 02:15,21,0.02,110.0,101.0,0.00,69
26/03/2019 02:30,32,0.03,98.0,102.4,0.00,69
26/03/2019 02:45,19,0.02,140.8,102.7,0.00,69
26/03/2019 03:00,29,0.03,130.5,98.7,0.00,69
26/03/2019 03:15,29,0.03,,95.9,0.00,67
26/03/2019 03:30,30,0.03,122.0,97.4,0.00,67
26/03/2019 03:45,21,0.02,,95.2,0.00,67
26/03/2019 04:00,11,0.01,,102.7,0.00,67
26/03/2019 04:15,27,0.03,122.1,92.5,0.00,66
26/03/2019 04:30,32,0.03,115.5,97.7,0.00,66
26/03/2019 04:45,57,0.06,128.0,99.8,0.00,66
26/03/2019 05:00,50,0.05,110.0,96.2,0.00,66
26/03/2019 05:15,54,0.05,114.2,91.3,0.00,67
26/03/2019 05:30,105,0.11,113.5,96.8,0.00,67
26/03/2019 05:45,90,0.09,125.9,99.6,0.00,67
26/03/2019 06:00,156,0.16,120.4,98.8,0.00,67
26/03/2019 06:15,202,0.20,111.4,95.8,0.13,63
26/03/2019 06:30,379,0.38,109.6,94.5,0.13,63
26/03/2019 06:45,651,0.65,105.2,92.0,0.13,63
26/03/2019 07:00,787,0.79,103.2,91.5,0.13,63
26/03/2019 07:15,877,0.88,97.5,87.5,0.25,69
26/03/2019 07:30,946,0.95,78.0,70.7,0.25,69
26/03/2019 07:45,858,0.86,42.5,43.8,0.25,69
26/03/2019 08:00,841,0.84,90.4,83.6,0.25,69
26/03/2019 08:15,557,0.56,100.9,91.1,0.00,70
26/03/2019 08:30,807,0.81,101.0,90.0,0.00,70
26/03/2019 08:45,808,0.81,101.2,89.1,0.00,70
26/03/2019 09:00,604,0.60,102.6,91.1,0.00,70
26/03/2019 09:15,534,0.53,105.5,92.9,0.00,70
26/03/2019 09:30,586,0.59,105.3,92.3,0.00,70
26/03/2019 09:45,551,0.55,103.8,91.5,0.00,70
26/03/2019 10:00,526,0.53,104.0,90.5,0.00,70
26/03/2019 10:15,509,0.51,102.8,90.5,0.00,78
26/03/2019 10:30,505,0.51,102.4,90.0,0.00,78
26/03/2019 10:45,559,0.56,103.0,91.0,0.00,78
26/03/2019 11:00,559,0.56,103.6,90.6,0.00,78
26/03/2019 11:15,462,0.46,103.6,90.8,0.13,73
