timestamp,Intensity,I/C,Speed_lane1,Speed_lane2,Rainfall,Sight,Date Time,Month,Weekday,Day,Weekend,Quarter,Hour,Minute
16/02/2019 09:45,371,0.37,111.3,96.5,0.0,74,2019-02-16 09:45:00,2,5,16,1,3,9,45
16/02/2019 10:00,432,0.43,105.6,95.4,0.0,74,2019-02-16 10:00:00,2,5,16,1,4,10,0
16/02/2019 10:15,397,0.4,107.2,95.3,0.0,73,2019-02-16 10:15:00,2,5,16,1,1,10,15
16/02/2019 10:30,473,0.47,106.9,95.0,0.0,73,2019-02-16 10:30:00,2,5,16,1,2,10,30
16/02/2019 10:45,483,0.48,108.0,94.4,0.0,73,2019-02-16 10:45:00,2,5,16,1,3,10,45
16/02/2019 11:00,530,0.53,107.2,94.7,0.0,73,2019-02-16 11:00:00,2,5,16,1,4,11,0
16/02/2019 11:15,500,0.5,103.6,94.3,0.0,69,2019-02-16 11:15:00,2,5,16,1,1,11,15
16/02/2019 11:30,465,0.47,109.7,95.8,0.0,69,2019-02-16 11:30:00,2,5,16,1,2,11,30
16/02/2019 11:45,495,0.5,106.3,94.6,0.0,69,2019-02-16 11:45:00,2,5,16,1,3,11,45
16/02/2019 12:00,502,0.5,108.0,94.2,0.0,69,2019-02-16 12:00:00,2,5,16,1,4,12,0
16/02/2019 12:15,496,0.5,110.2,95.8,0.0,76,2019-02-16 12:15:00,2,5,16,1,1,12,15
16/02/2019 12:30,543,0.54,109.3,95.5,0.0,76,2019-02-16 12:30:00,2,5,16,1,2,12,30
16/02/2019 12:45,529,0.53,107.2,94.5,0.0,76,2019-02-16 12:45:00,2,5,16,1,3,12,45
16/02/2019 13:00,548,0.55,107.1,93.7,0.0,76,2019-02-16 13:00:00,2,5,16,1,4,13,0
16/02/2019 13:15,469,0.47,109.8,95.7,0.0,73,2019-02-16 13:15:00,2,5,16,1,1,13,15
16/02/2019 13:30,586,0.59,106.8,95.5,0.0,73,2019-02-16 13:30:00,2,5,16,1,2,13,30
16/02/2019 13:45,598,0.6,107.1,94.6,0.0,73,2019-02-16 13:45:00,2,5,16,1,3,13,45
16/02/2019 14:00,568,0.57,107.0,95.0,0.0,73,2019-02-16 14:00:00,2,5,16,1,4,14,0
16/02/2019 14:15,543,0.54,109.2,94.9,0.0,69,2019-02-16 14:15:00,2,5,16,1,1,14,15
16/02/2019 14:30,610,0.61,109.6,97.0,0.0,69,2019-02-16 14:30:00,2,5,16,1,2,14,30
16/02/2019 14:45,584,0.58,108.2,95.3,0.0,69,2019-02-16 14:45:00,2,5,16,1,3,14,45
16/02/2019 15:00,530,0.53,108.2,96.7,0.0,69,2019-02-16 15:00:00,2,5,16,1,4,15,0
16/02/2019 15:15,546,0.55,107.9,96.5,0.0,70,2019-02-16 15:15:00,2,5,16,1,1,15,15
16/02/2019 15:30,506,0.51,112.1,97.6,0.0,70,2019-02-16 15:30:00,2,5,16,1,2,15,30
16/02/2019 15:45,575,0.58,106.5,95.0,0.0,70,2019-02-16 15:45:00,2,5,16,1,3,15,45
16/02/2019 16:00,546,0.55,107.4,96.4,0.0,70,2019-02-16 16:00:00,2,5,16,1,4,16,0
16/02/2019 16:15,477,0.48,109.4,95.9,0.0,66,2019-02-16 16:15:00,2,5,16,1,1,16,15
16/02/2019 16:30,508,0.51,107.9,95.9,0.0,66,2019-02-16 16:30:00,2,5,16,1,2,16,30
16/02/2019 16:45,502,0.5,110.2,97.0,0.0,66,2019-02-16 16:45:00,2,5,16,1,3,16,45
16/02/2019 17:00,533,0.53,109.1,96.5,0.0,66,2019-02-16 17:00:00,2,5,16,1,4,17,0
16/02/2019 17:15,507,0.51,109.4,97.0,0.0,63,2019-02-16 17:15:00,2,5,16,1,1,17,15
16/02/2019 17:30,546,0.55,108.9,96.4,0.0,63,2019-02-16 17:30:00,2,5,16,1,2,17,30
16/02/2019 17:45,500,0.5,109.3,96.9,0.0,63,2019-02-16 17:45:00,2,5,16,1,3,17,45
16/02/2019 18:00,416,0.42,109.4,98.0,0.0,63,2019-02-16 18:00:00,2,5,16,1,4,18,0
16/02/2019 18:15,401,0.4,112.0,99.3,0.0,59,2019-02-16 18:15:00,2,5,16,1,1,18,15
16/02/2019 18:30,352,0.35,110.6,97.7,0.0,59,2019-02-16 18:30:00,2,5,16,1,2,18,30
16/02/2019 18:45,355,0.36,108.0,95.7,0.0,59,2019-02-16 18:45:00,2,5,16,1,3,18,45
16/02/2019 19:00,332,0.33,107.9,96.3,0.0,59,2019-02-16 19:00:00,2,5,16,1,4,19,0
16/02/2019 19:15,329,0.33,115.7,101.6,0.0,57,2019-02-16 19:15:00,2,5,16,1,1,19,15
16/02/2019 19:30,367,0.37,115.6,101.6,0.0,57,2019-02-16 19:30:00,2,5,16,1,2,19,30
16/02/2019 19:45,423,0.42,112.5,99.3,0.0,57,2019-02-16 19:45:00,2,5,16,1,3,19,45
16/02/2019 20:00,457,0.46,112.8,99.0,0.0,57,2019-02-16 20:00:00,2,5,16,1,4,20,0
16/02/2019 20:15,427,0.43,113.9,103.4,0.0,50,2019-02-16 20:15:00,2,5,16,1,1,20,15
16/02/2019 20:30,336,0.34,117.2,105.1,0.0,50,2019-02-16 20:30:00,2,5,16,1,2,20,30
16/02/2019 20:45,245,0.25,117.0,103.2,0.0,50,2019-02-16 20:45:00,2,5,16,1,3,20,45
16/02/2019 21:00,216,0.22,122.8,107.0,0.0,50,2019-02-16 21:00:00,2,5,16,1,4,21,0
16/02/2019 21:15,227,0.23,121.9,107.7,0.0,58,2019-02-16 21:15:00,2,5,16,1,1,21,15
16/02/2019 21:30,228,0.23,117.9,105.2,0.0,58,2019-02-16 21:30:00,2,5,16,1,2,21,30
16/02/2019 21:45,173,0.17,122.1,105.1,0.0,58,2019-02-16 21:45:00,2,5,16,1,3,21,45
17/02/2019 06:00,25,0.03,120.0,103.8,0.0,59,2019-02-17 06:00:00,2,6,17,1,4,6,0
17/02/2019 06:15,28,0.03,125.0,99.0,0.0,61,2019-02-17 06:15:00,2,6,17,1,1,6,15
17/02/2019 06:30,29,0.03,110.0,98.1,0.0,61,2019-02-17 06:30:00,2,6,17,1,2,6,30
17/02/2019 06:45,37,0.04,128.6,93.3,0.0,61,2019-02-17 06:45:00,2,6,17,1,3,6,45
17/02/2019 07:00,43,0.04,116.3,102.9,0.0,61,2019-02-17 07:00:00,2,6,17,1,4,7,0
17/02/2019 07:15,55,0.06,125.0,106.1,0.0,63,2019-02-17 07:15:00,2,6,17,1,1,7,15
17/02/2019 07:30,54,0.05,127.5,105.9,0.0,63,2019-02-17 07:30:00,2,6,17,1,2,7,30
17/02/2019 07:45,57,0.06,102.0,105.1,0.0,63,2019-02-17 07:45:00,2,6,17,1,3,7,45
17/02/2019 08:00,58,0.06,127.0,101.7,0.0,63,2019-02-17 08:00:00,2,6,17,1,4,8,0
17/02/2019 08:15,63,0.06,107.0,102.6,0.0,64,2019-02-17 08:15:00,2,6,17,1,1,8,15
17/02/2019 08:30,86,0.09,125.0,100.7,0.0,64,2019-02-17 08:30:00,2,6,17,1,2,8,30
17/02/2019 08:45,113,0.11,118.4,100.2,0.0,64,2019-02-17 08:45:00,2,6,17,1,3,8,45
17/02/2019 09:00,120,0.12,120.7,103.9,0.0,64,2019-02-17 09:00:00,2,6,17,1,4,9,0
17/02/2019 09:15,152,0.15,111.5,99.5,0.0,64,2019-02-17 09:15:00,2,6,17,1,1,9,15
17/02/2019 09:30,160,0.16,112.1,100.0,0.0,64,2019-02-17 09:30:00,2,6,17,1,2,9,30
17/02/2019 09:45,231,0.23,111.9,97.6,0.0,64,2019-02-17 09:45:00,2,6,17,1,3,9,45
17/02/2019 10:00,213,0.21,113.7,98.1,0.0,64,2019-02-17 10:00:00,2,6,17,1,4,10,0
17/02/2019 10:15,255,0.26,110.9,97.9,0.0,68,2019-02-17 10:15:00,2,6,17,1,1,10,15
17/02/2019 10:30,325,0.33,108.5,96.7,0.0,68,2019-02-17 10:30:00,2,6,17,1,2,10,30
17/02/2019 10:45,340,0.34,108.7,96.6,0.0,68,2019-02-17 10:45:00,2,6,17,1,3,10,45
17/02/2019 11:00,358,0.36,110.0,96.1,0.0,68,2019-02-17 11:00:00,2,6,17,1,4,11,0
17/02/2019 11:15,326,0.33,109.2,97.5,0.0,70,2019-02-17 11:15:00,2,6,17,1,1,11,15
17/02/2019 11:30,379,0.38,109.0,96.8,0.0,70,2019-02-17 11:30:00,2,6,17,1,2,11,30
17/02/2019 11:45,400,0.4,107.2,96.1,0.0,70,2019-02-17 11:45:00,2,6,17,1,3,11,45
17/02/2019 12:00,429,0.43,112.9,96.8,0.0,70,2019-02-17 12:00:00,2,6,17,1,4,12,0
17/02/2019 12:15,447,0.45,108.3,95.9,0.0,71,2019-02-17 12:15:00,2,6,17,1,1,12,15
17/02/2019 12:30,482,0.48,107.5,96.2,0.0,71,2019-02-17 12:30:00,2,6,17,1,2,12,30
17/02/2019 12:45,484,0.48,107.1,95.5,0.0,71,2019-02-17 12:45:00,2,6,17,1,3,12,45
17/02/2019 13:00,474,0.47,110.1,95.5,0.0,71,2019-02-17 13:00:00,2,6,17,1,4,13,0
17/02/2019 13:15,494,0.49,108.9,96.5,0.0,69,2019-02-17 13:15:00,2,6,17,1,1,13,15
17/02/2019 13:30,539,0.54,110.0,96.0,0.0,69,2019-02-17 13:30:00,2,6,17,1,2,13,30
17/02/2019 13:45,561,0.56,106.9,96.6,0.0,69,2019-02-17 13:45:00,2,6,17,1,3,13,45
17/02/2019 14:00,543,0.54,107.9,95.7,0.0,69,2019-02-17 14:00:00,2,6,17,1,4,14,0
17/02/2019 14:15,554,0.55,107.4,95.6,0.0,70,2019-02-17 14:15:00,2,6,17,1,1,14,15
17/02/2019 14:30,546,0.55,108.6,96.5,0.0,70,2019-02-17 14:30:00,2,6,17,1,2,14,30
17/02/2019 14:45,543,0.54,107.4,95.5,0.0,70,2019-02-17 14:45:00,2,6,17,1,3,14,45
17/02/2019 15:00,508,0.51,109.2,96.6,0.0,70,2019-02-17 15:00:00,2,6,17,1,4,15,0
17/02/2019 15:15,462,0.46,109.7,97.1,0.0,69,2019-02-17 15:15:00,2,6,17,1,1,15,15
17/02/2019 15:30,454,0.45,108.2,96.0,0.0,69,2019-02-17 15:30:00,2,6,17,1,2,15,30
17/02/2019 15:45,434,0.43,112.6,96.4,0.0,69,2019-02-17 15:45:00,2,6,17,1,3,15,45
17/02/2019 16:00,476,0.48,109.2,95.6,0.0,69,2019-02-17 16:00:00,2,6,17,1,4,16,0
17/02/2019 16:15,384,0.38,111.9,97.7,0.0,68,2019-02-17 16:15:00,2,6,17,1,1,16,15
17/02/2019 16:30,440,0.44,110.0,97.6,0.0,68,2019-02-17 16:30:00,2,6,17,1,2,16,30
17/02/2019 16:45,475,0.48,109.9,98.3,0.0,68,2019-02-17 16:45:00,2,6,17,1,3,16,45
17/02/2019 17:00,431,0.43,111.7,96.9,0.0,68,2019-02-17 17:00:00,2,6,17,1,4,17,0
17/02/2019 17:15,389,0.39,110.3,96.8,0.0,65,2019-02-17 17:15:00,2,6,17,1,1,17,15
17/02/2019 17:30,417,0.42,111.6,97.1,0.0,65,2019-02-17 17:30:00,2,6,17,1,2,17,30
17/02/2019 17:45,434,0.43,108.1,96.9,0.0,65,2019-02-17 17:45:00,2,6,17,1,3,17,45
17/02/2019 18:00,375,0.38,109.2,96.1,0.0,65,2019-02-17 18:00:00,2,6,17,1,4,18,0
17/02/2019 18:15,345,0.35,110.4,98.2,0.0,63,2019-02-17 18:15:00,2,6,17,1,1,18,15
17/02/2019 18:30,332,0.33,110.6,97.7,0.0,63,2019-02-17 18:30:00,2,6,17,1,2,18,30
17/02/2019 18:45,353,0.35,111.1,97.5,0.0,63,2019-02-17 18:45:00,2,6,17,1,3,18,45
17/02/2019 19:00,323,0.32,112.0,96.0,0.0,63,2019-02-17 19:00:00,2,6,17,1,4,19,0
17/02/2019 19:15,314,0.31,118.7,102.2,0.0,71,2019-02-17 19:15:00,2,6,17,1,1,19,15
17/02/2019 19:30,291,0.29,117.2,103.2,0.0,71,2019-02-17 19:30:00,2,6,17,1,2,19,30
17/02/2019 19:45,306,0.31,117.6,105.3,0.0,71,2019-02-17 19:45:00,2,6,17,1,3,19,45
17/02/2019 20:00,342,0.34,117.3,104.0,0.0,71,2019-02-17 20:00:00,2,6,17,1,4,20,0
17/02/2019 20:15,308,0.31,117.2,103.5,0.0,80,2019-02-17 20:15:00,2,6,17,1,1,20,15
17/02/2019 20:30,282,0.28,117.3,103.0,0.0,80,2019-02-17 20:30:00,2,6,17,1,2,20,30
17/02/2019 20:45,246,0.25,120.7,104.4,0.0,80,2019-02-17 20:45:00,2,6,17,1,3,20,45
17/02/2019 21:00,281,0.28,121.2,105.9,0.0,80,2019-02-17 21:00:00,2,6,17,1,4,21,0
17/02/2019 21:15,234,0.23,115.9,106.5,0.0,82,2019-02-17 21:15:00,2,6,17,1,1,21,15
17/02/2019 21:30,251,0.25,119.4,103.2,0.0,82,2019-02-17 21:30:00,2,6,17,1,2,21,30
17/02/2019 21:45,211,0.21,123.7,106.1,0.0,82,2019-02-17 21:45:00,2,6,17,1,3,21,45
18/02/2019 06:00,127,0.13,120.6,102.5,0.0,70,2019-02-18 06:00:00,2,0,18,0,4,6,0
18/02/2019 06:15,215,0.22,111.8,98.1,0.0,75,2019-02-18 06:15:00,2,0,18,0,1,6,15
18/02/2019 06:30,363,0.36,109.4,94.5,0.0,75,2019-02-18 06:30:00,2,0,18,0,2,6,30
18/02/2019 06:45,543,0.54,106.6,92.7,0.0,75,2019-02-18 06:45:00,2,0,18,0,3,6,45
18/02/2019 07:00,753,0.75,103.4,90.4,0.0,75,2019-02-18 07:00:00,2,0,18,0,4,7,0
18/02/2019 07:15,871,0.87,95.4,83.5,0.0,75,2019-02-18 07:15:00,2,0,18,0,1,7,15
18/02/2019 07:30,944,0.94,45.8,44.0,0.0,75,2019-02-18 07:30:00,2,0,18,0,2,7,30
18/02/2019 07:45,832,0.83,80.5,73.5,0.0,75,2019-02-18 07:45:00,2,0,18,0,3,7,45
18/02/2019 08:00,836,0.84,35.8,30.4,0.0,75,2019-02-18 08:00:00,2,0,18,0,4,8,0
18/02/2019 08:15,674,0.67,85.1,77.6,0.0,81,2019-02-18 08:15:00,2,0,18,0,1,8,15
18/02/2019 08:30,826,0.83,98.1,87.2,0.0,81,2019-02-18 08:30:00,2,0,18,0,2,8,30
18/02/2019 08:45,792,0.79,86.6,84.0,0.0,81,2019-02-18 08:45:00,2,0,18,0,3,8,45
18/02/2019 09:00,486,0.49,89.6,84.8,0.0,81,2019-02-18 09:00:00,2,0,18,0,4,9,0
18/02/2019 09:15,709,0.71,99.0,88.5,0.0,80,2019-02-18 09:15:00,2,0,18,0,1,9,15
18/02/2019 09:30,476,0.48,106.6,93.1,0.0,80,2019-02-18 09:30:00,2,0,18,0,2,9,30
18/02/2019 09:45,522,0.52,103.2,92.1,0.0,80,2019-02-18 09:45:00,2,0,18,0,3,9,45
18/02/2019 10:00,432,0.43,104.1,92.9,0.0,80,2019-02-18 10:00:00,2,0,18,0,4,10,0
18/02/2019 10:15,444,0.44,104.9,93.3,0.0,80,2019-02-18 10:15:00,2,0,18,0,1,10,15
18/02/2019 10:30,476,0.48,104.9,91.9,0.0,80,2019-02-18 10:30:00,2,0,18,0,2,10,30
18/02/2019 10:45,405,0.41,105.6,92.1,0.0,80,2019-02-18 10:45:00,2,0,18,0,3,10,45
18/02/2019 11:00,424,0.42,108.2,93.7,0.0,80,2019-02-18 11:00:00,2,0,18,0,4,11,0
18/02/2019 11:15,431,0.43,104.8,91.7,0.0,78,2019-02-18 11:15:00,2,0,18,0,1,11,15
18/02/2019 11:30,502,0.5,104.3,91.5,0.0,78,2019-02-18 11:30:00,2,0,18,0,2,11,30
18/02/2019 11:45,449,0.45,105.5,91.3,0.0,78,2019-02-18 11:45:00,2,0,18,0,3,11,45
18/02/2019 12:00,405,0.41,107.4,93.3,0.0,78,2019-02-18 12:00:00,2,0,18,0,4,12,0
18/02/2019 12:15,190,0.19,105.6,94.6,0.0,79,2019-02-18 12:15:00,2,0,18,0,1,12,15
18/02/2019 12:30,505,0.51,103.9,92.4,0.0,79,2019-02-18 12:30:00,2,0,18,0,2,12,30
18/02/2019 12:45,542,0.54,103.9,91.8,0.0,79,2019-02-18 12:45:00,2,0,18,0,3,12,45
18/02/2019 13:00,551,0.55,104.6,91.3,0.0,79,2019-02-18 13:00:00,2,0,18,0,4,13,0
18/02/2019 13:15,446,0.45,104.8,94.8,0.0,80,2019-02-18 13:15:00,2,0,18,0,1,13,15
18/02/2019 13:30,504,0.5,105.7,91.7,0.0,80,2019-02-18 13:30:00,2,0,18,0,2,13,30
18/02/2019 13:45,532,0.53,106.2,92.9,0.0,80,2019-02-18 13:45:00,2,0,18,0,3,13,45
18/02/2019 14:00,540,0.54,104.4,94.0,0.0,80,2019-02-18 14:00:00,2,0,18,0,4,14,0
18/02/2019 14:15,482,0.48,107.9,94.3,0.0,80,2019-02-18 14:15:00,2,0,18,0,1,14,15
18/02/2019 14:30,562,0.56,106.0,93.2,0.0,80,2019-02-18 14:30:00,2,0,18,0,2,14,30
18/02/2019 14:45,534,0.53,107.5,92.8,0.0,80,2019-02-18 14:45:00,2,0,18,0,3,14,45
18/02/2019 15:00,587,0.59,104.4,92.4,0.0,80,2019-02-18 15:00:00,2,0,18,0,4,15,0
18/02/2019 15:15,590,0.59,104.3,93.2,0.0,77,2019-02-18 15:15:00,2,0,18,0,1,15,15
18/02/2019 15:30,611,0.61,106.8,93.5,0.0,77,2019-02-18 15:30:00,2,0,18,0,2,15,30
18/02/2019 15:45,677,0.68,105.9,92.3,0.0,77,2019-02-18 15:45:00,2,0,18,0,3,15,45
18/02/2019 16:00,763,0.76,104.7,91.9,0.0,77,2019-02-18 16:00:00,2,0,18,0,4,16,0
18/02/2019 16:15,779,0.78,104.9,91.7,0.0,80,2019-02-18 16:15:00,2,0,18,0,1,16,15
18/02/2019 16:30,826,0.83,104.2,90.6,0.0,80,2019-02-18 16:30:00,2,0,18,0,2,16,30
18/02/2019 16:45,817,0.82,103.1,91.8,0.0,80,2019-02-18 16:45:00,2,0,18,0,3,16,45
18/02/2019 17:00,810,0.81,104.7,92.3,0.0,80,2019-02-18 17:00:00,2,0,18,0,4,17,0
18/02/2019 17:15,803,0.8,103.4,92.7,0.0,70,2019-02-18 17:15:00,2,0,18,0,1,17,15
18/02/2019 17:30,864,0.86,104.9,93.7,0.0,70,2019-02-18 17:30:00,2,0,18,0,2,17,30
18/02/2019 17:45,819,0.82,105.4,93.2,0.0,70,2019-02-18 17:45:00,2,0,18,0,3,17,45
18/02/2019 18:00,759,0.76,105.9,93.0,0.0,70,2019-02-18 18:00:00,2,0,18,0,4,18,0
18/02/2019 18:15,655,0.66,107.1,94.6,0.0,67,2019-02-18 18:15:00,2,0,18,0,1,18,15
18/02/2019 18:30,532,0.53,107.6,94.6,0.0,67,2019-02-18 18:30:00,2,0,18,0,2,18,30
18/02/2019 18:45,497,0.5,111.3,95.4,0.0,67,2019-02-18 18:45:00,2,0,18,0,3,18,45
18/02/2019 19:00,430,0.43,111.4,97.5,0.0,67,2019-02-18 19:00:00,2,0,18,0,4,19,0
18/02/2019 19:15,422,0.42,111.6,98.3,0.0,63,2019-02-18 19:15:00,2,0,18,0,1,19,15
18/02/2019 19:30,351,0.35,115.7,101.4,0.0,63,2019-02-18 19:30:00,2,0,18,0,2,19,30
18/02/2019 19:45,309,0.31,114.6,100.9,0.0,63,2019-02-18 19:45:00,2,0,18,0,3,19,45
18/02/2019 20:00,264,0.26,116.6,102.3,0.0,63,2019-02-18 20:00:00,2,0,18,0,4,20,0
18/02/2019 20:15,243,0.24,118.6,104.5,0.0,66,2019-02-18 20:15:00,2,0,18,0,1,20,15
18/02/2019 20:30,249,0.25,118.7,103.0,0.0,66,2019-02-18 20:30:00,2,0,18,0,2,20,30
18/02/2019 20:45,215,0.22,121.0,101.6,0.0,66,2019-02-18 20:45:00,2,0,18,0,3,20,45
18/02/2019 21:00,266,0.27,118.9,100.8,0.0,66,2019-02-18 21:00:00,2,0,18,0,4,21,0
18/02/2019 21:15,203,0.2,113.6,105.4,0.0,63,2019-02-18 21:15:00,2,0,18,0,1,21,15
18/02/2019 21:30,198,0.2,119.4,104.4,0.0,63,2019-02-18 21:30:00,2,0,18,0,2,21,30
18/02/2019 21:45,180,0.18,113.6,102.9,0.0,63,2019-02-18 21:45:00,2,0,18,0,3,21,45
19/02/2019 06:00,124,0.12,116.0,101.3,0.0,57,2019-02-19 06:00:00,2,1,19,0,4,6,0
19/02/2019 06:15,207,0.21,117.3,96.1,0.0,57,2019-02-19 06:15:00,2,1,19,0,1,6,15
19/02/2019 06:30,373,0.37,108.5,93.7,0.0,57,2019-02-19 06:30:00,2,1,19,0,2,6,30
19/02/2019 06:45,601,0.6,105.6,91.2,0.0,57,2019-02-19 06:45:00,2,1,19,0,3,6,45
19/02/2019 07:00,759,0.76,102.1,88.6,0.0,57,2019-02-19 07:00:00,2,1,19,0,4,7,0
19/02/2019 07:15,888,0.89,97.0,86.9,0.0,59,2019-02-19 07:15:00,2,1,19,0,1,7,15
19/02/2019 07:30,929,0.93,41.7,38.9,0.0,59,2019-02-19 07:30:00,2,1,19,0,2,7,30
19/02/2019 07:45,771,0.77,30.8,31.0,0.0,59,2019-02-19 07:45:00,2,1,19,0,3,7,45
19/02/2019 08:00,856,0.86,27.5,32.4,0.0,59,2019-02-19 08:00:00,2,1,19,0,4,8,0
19/02/2019 08:15,786,0.79,52.3,46.8,0.0,60,2019-02-19 08:15:00,2,1,19,0,1,8,15
19/02/2019 08:30,767,0.77,91.2,84.4,0.0,60,2019-02-19 08:30:00,2,1,19,0,2,8,30
19/02/2019 08:45,789,0.79,100.6,90.0,0.0,60,2019-02-19 08:45:00,2,1,19,0,3,8,45
19/02/2019 09:00,682,0.68,70.0,65.5,0.0,60,2019-02-19 09:00:00,2,1,19,0,4,9,0
19/02/2019 09:15,568,0.57,72.3,65.0,0.0,61,2019-02-19 09:15:00,2,1,19,0,1,9,15
19/02/2019 09:30,535,0.54,103.1,92.4,0.0,61,2019-02-19 09:30:00,2,1,19,0,2,9,30
19/02/2019 09:45,515,0.52,104.6,92.5,0.0,61,2019-02-19 09:45:00,2,1,19,0,3,9,45
19/02/2019 10:00,480,0.48,106.4,93.3,0.0,61,2019-02-19 10:00:00,2,1,19,0,4,10,0
19/02/2019 10:15,466,0.47,107.0,93.0,0.0,66,2019-02-19 10:15:00,2,1,19,0,1,10,15
19/02/2019 10:30,441,0.44,107.0,93.0,0.0,66,2019-02-19 10:30:00,2,1,19,0,2,10,30
19/02/2019 10:45,455,0.46,102.3,91.6,0.0,66,2019-02-19 10:45:00,2,1,19,0,3,10,45
19/02/2019 11:00,436,0.44,107.5,94.7,0.0,66,2019-02-19 11:00:00,2,1,19,0,4,11,0
19/02/2019 11:15,458,0.46,105.6,92.5,0.0,73,2019-02-19 11:15:00,2,1,19,0,1,11,15
19/02/2019 11:30,462,0.46,106.6,93.6,0.0,73,2019-02-19 11:30:00,2,1,19,0,2,11,30
19/02/2019 11:45,497,0.5,104.8,92.7,0.0,73,2019-02-19 11:45:00,2,1,19,0,3,11,45
19/02/2019 12:00,450,0.45,106.9,93.4,0.0,73,2019-02-19 12:00:00,2,1,19,0,4,12,0
19/02/2019 12:15,466,0.47,104.1,93.3,0.0,72,2019-02-19 12:15:00,2,1,19,0,1,12,15
19/02/2019 12:30,492,0.49,105.1,92.0,0.0,72,2019-02-19 12:30:00,2,1,19,0,2,12,30
19/02/2019 12:45,560,0.56,105.2,93.4,0.0,72,2019-02-19 12:45:00,2,1,19,0,3,12,45
19/02/2019 13:00,541,0.54,103.8,92.0,0.0,72,2019-02-19 13:00:00,2,1,19,0,4,13,0
19/02/2019 13:15,540,0.54,104.5,91.2,0.0,75,2019-02-19 13:15:00,2,1,19,0,1,13,15
19/02/2019 13:30,539,0.54,105.3,92.3,0.0,75,2019-02-19 13:30:00,2,1,19,0,2,13,30
19/02/2019 13:45,552,0.55,104.9,92.3,0.0,75,2019-02-19 13:45:00,2,1,19,0,3,13,45
19/02/2019 14:00,553,0.55,104.2,91.7,0.0,75,2019-02-19 14:00:00,2,1,19,0,4,14,0
19/02/2019 14:15,505,0.51,104.5,91.7,0.0,80,2019-02-19 14:15:00,2,1,19,0,1,14,15
19/02/2019 14:30,544,0.54,105.6,92.2,0.0,80,2019-02-19 14:30:00,2,1,19,0,2,14,30
19/02/2019 14:45,629,0.63,103.3,89.9,0.0,80,2019-02-19 14:45:00,2,1,19,0,3,14,45
19/02/2019 15:00,568,0.57,103.6,92.2,0.0,80,2019-02-19 15:00:00,2,1,19,0,4,15,0
19/02/2019 15:15,597,0.6,105.8,93.1,0.0,75,2019-02-19 15:15:00,2,1,19,0,1,15,15
19/02/2019 15:30,640,0.64,104.9,93.2,0.0,75,2019-02-19 15:30:00,2,1,19,0,2,15,30
19/02/2019 15:45,803,0.8,101.2,88.0,0.0,75,2019-02-19 15:45:00,2,1,19,0,3,15,45
19/02/2019 16:00,841,0.84,99.0,86.1,0.0,75,2019-02-19 16:00:00,2,1,19,0,4,16,0
19/02/2019 16:15,762,0.76,98.4,87.2,0.0,75,2019-02-19 16:15:00,2,1,19,0,1,16,15
19/02/2019 16:30,769,0.77,103.1,91.3,0.0,75,2019-02-19 16:30:00,2,1,19,0,2,16,30
19/02/2019 16:45,797,0.8,104.6,91.7,0.0,75,2019-02-19 16:45:00,2,1,19,0,3,16,45
19/02/2019 17:00,847,0.85,102.0,91.3,0.0,75,2019-02-19 17:00:00,2,1,19,0,4,17,0
19/02/2019 17:15,846,0.85,102.2,90.2,0.0,70,2019-02-19 17:15:00,2,1,19,0,1,17,15
19/02/2019 17:30,913,0.91,92.5,83.1,0.0,70,2019-02-19 17:30:00,2,1,19,0,2,17,30
19/02/2019 17:45,875,0.88,102.7,90.9,0.0,70,2019-02-19 17:45:00,2,1,19,0,3,17,45
19/02/2019 18:00,745,0.75,107.0,93.5,0.0,70,2019-02-19 18:00:00,2,1,19,0,4,18,0
19/02/2019 18:15,785,0.79,104.6,93.5,0.0,68,2019-02-19 18:15:00,2,1,19,0,1,18,15
19/02/2019 18:30,590,0.59,107.2,93.8,0.0,68,2019-02-19 18:30:00,2,1,19,0,2,18,30
19/02/2019 18:45,522,0.52,108.2,94.3,0.0,68,2019-02-19 18:45:00,2,1,19,0,3,18,45
19/02/2019 19:00,435,0.44,107.9,95.1,0.0,68,2019-02-19 19:00:00,2,1,19,0,4,19,0
19/02/2019 19:15,427,0.43,114.8,99.4,0.0,68,2019-02-19 19:15:00,2,1,19,0,1,19,15
19/02/2019 19:30,365,0.37,115.4,100.8,0.0,68,2019-02-19 19:30:00,2,1,19,0,2,19,30
19/02/2019 19:45,383,0.38,113.1,99.8,0.0,68,2019-02-19 19:45:00,2,1,19,0,3,19,45
19/02/2019 20:00,265,0.27,119.5,104.1,0.0,68,2019-02-19 20:00:00,2,1,19,0,4,20,0
19/02/2019 20:15,252,0.25,116.7,103.0,0.0,65,2019-02-19 20:15:00,2,1,19,0,1,20,15
19/02/2019 20:30,249,0.25,116.1,102.8,0.0,65,2019-02-19 20:30:00,2,1,19,0,2,20,30
19/02/2019 20:45,225,0.23,117.2,100.9,0.0,65,2019-02-19 20:45:00,2,1,19,0,3,20,45
19/02/2019 21:00,223,0.22,119.8,103.0,0.0,65,2019-02-19 21:00:00,2,1,19,0,4,21,0
19/02/2019 21:15,272,0.27,116.0,101.2,0.0,65,2019-02-19 21:15:00,2,1,19,0,1,21,15
19/02/2019 21:30,244,0.24,123.0,104.8,0.0,65,2019-02-19 21:30:00,2,1,19,0,2,21,30
